userid,ISBN,rating
211426,451124340,0
211426,451137965,0
211426,451142934,8
211426,451155750,0
211426,451156609,0
211426,451160525,10
211426,451163524,10
211426,451173317,10
211426,451187903,0
211426,451188462,0
211426,451191013,0
211426,451191145,0
211426,451191153,0
211426,451192001,0
211426,451197747,0
211426,451202503,0
211426,451526341,0
211426,452260116,0
211426,452279178,10
211426,452282152,7
211426,452282829,0
211426,515114693,0
211426,515116750,0
211426,515127221,0
211426,515131083,0
211426,515131229,0
211426,515132020,0
211426,515132187,0
211426,051513287X,0
211426,515135062,0
211426,525941908,0
211426,553208845,0
211426,553210092,0
211426,553210793,0
211426,553234811,0
211426,553250531,0
211426,553260960,6
211426,553263226,0
211426,553268880,0
211426,553272535,0
211426,553274295,0
211426,553275976,0
211426,553277472,7
211426,553277537,0
211426,553279912,0
211426,553280341,0
211426,553280414,0
211426,553280589,0
211426,553282476,0
211426,553289411,9
211426,553375407,0
211426,553562738,0
211426,553569058,0
211426,553572997,8
211426,553573136,0
211426,553574574,0
211426,553580221,0
211426,553582135,0
211426,553585118,0
211426,590353403,10
211426,059035342X,0
211426,609610597,10
211426,618002227,0
211426,618129022,9
211426,670844527,0
211426,670855030,0
211426,670858692,0
211426,670868361,8
211426,671001795,0
211426,671004107,0
211426,671014196,0
211426,671027360,0
211426,671042858,0
211426,671567829,0
211426,671617028,9
211426,671729411,0
211426,671864173,0
211426,679429220,0
211426,679433740,0
211426,679721886,9
211426,679734775,0
211426,679735909,0
211426,679744398,0
211426,679745203,0
211426,679781587,0
211426,684801523,10
211426,068484267X,9
211426,684853507,0
211426,684853515,0
211426,684865742,7
211426,684867621,0
211426,688177859,0
211426,740704818,0
211426,743211383,0
211426,743225406,0
211426,743235150,0
211426,743418174,0
211426,767913000,0
211426,786881852,0
211426,080410526X,9
211426,804105820,0
211426,804106304,0
211426,804106436,0
211426,080410753X,7
211426,080411868X,0
211426,812513711,0
211426,812550307,0
211426,812550757,0
211426,842342702,0
211426,971880107,0
211426,140003065X,0
211426,1400031346,0
211426,1558745718,0
211430,60392452,0
211430,60926317,0
211430,60928336,0
211430,60934417,9
211430,60958022,0
211430,61097314,0
211430,62502182,0
211430,140119906,0
211430,140298479,0
211430,142000205,8
211430,142001740,0
211430,312195516,9
211430,312978383,0
211430,316168688,0
211430,316601950,0
211430,316666343,0
211430,316899984,0
211430,034540761X,0
211430,345420748,0
211430,345433491,0
211430,345442822,0
211430,345446860,0
211430,373250126,0
211430,375703055,7
211430,375706771,0
211430,375719180,0
211430,375726403,7
211430,375727132,0
211430,380714752,0
211430,380973545,9
211430,385420161,9
211430,038542017X,9
211430,385722206,0
211430,385729332,7
211430,425163407,0
211430,440224594,0
211430,440226430,0
211430,440235596,0
211430,446519081,9
211430,446531332,0
211430,446532231,0
211430,446672211,0
211430,446679364,0
211430,451183665,0
211430,451202341,0
211430,452282829,0
211430,452283205,0
211430,553277472,0
211430,553278029,0
211430,553278274,0
211430,553565915,0
211430,553569058,8
211430,671003755,0
211430,671028375,0
211430,671038184,0
211430,679731148,0
211430,679736042,0
211430,067976402X,0
211430,679781587,8
211430,749397543,0
211430,767900383,0
211430,767903382,8
211430,080410753X,0
211430,080411109X,0
211430,805063897,9
211430,089480829X,0
211430,971880107,0
211430,1400030382,0
211430,157322930X,0
211460,61015725,0
211460,015602943X,0
211460,312995423,0
211460,425147584,0
211460,044021145X,0
211460,446525502,0
211460,446605484,0
211460,446611212,0
211460,446611476,0
211460,044922046X,10
211460,451166892,0
211460,515119644,0
211460,515121495,0
211460,515126489,0
211460,552124753,0
211460,055357258X,10
211460,971880107,0
211460,3404148665,0
211460,3492045170,0
211847,60188731,0
211847,374199698,0
211847,375406530,0
211847,385503954,0
211847,440127793,8
211847,446310786,0
211847,451524934,0
211847,452260116,0
211847,452282195,0
211847,553272535,7
211847,679721037,10
211919,60199652,0
211919,006098824X,0
211919,61031070,0
211919,64471047,10
211919,140053204,0
211919,140177396,0
211919,140293248,0
211919,140298479,0
211919,142004235,0
211919,316601950,8
211919,316769487,7
211919,316781266,0
211919,345388771,10
211919,345417623,0
211919,345438329,0
211919,345449347,0
211919,345453816,0
211919,373218192,0
211919,037570504X,0
211919,375705198,0
211919,037570910X,0
211919,375725784,0
211919,375726403,0
211919,375760911,0
211919,037582233X,6
211919,380727293,5
211919,385335482,0
211919,385484518,0
211919,385504209,0
211919,385720920,0
211919,399144463,3
211919,039914840X,0
211919,425148297,0
211919,425178102,0
211919,425180638,0
211919,425181103,0
211919,440202043,0
211919,440204887,6
211919,440211891,0
211919,440212561,0
211919,440224071,0
211919,440224772,0
211919,440225701,0
211919,440998050,9
211919,441627404,0
211919,446353205,0
211919,446515078,0
211919,446516538,0
211919,446523569,0
211919,446527165,0
211919,446600660,0
211919,446605239,7
211919,446607711,0
211919,446609943,0
211919,446611239,0
211919,446675059,0
211919,449911004,0
211919,451202317,0
211919,452282152,0
211919,515120898,5
211919,553211404,0
211919,553277472,0
211919,553572512,0
211919,553584375,0
211919,671014196,0
211919,671027344,7
211919,671034006,0
211919,671727796,0
211919,671744216,0
211919,679442790,0
211919,679732411,0
211919,679735909,0
211919,679774025,0
211919,068483376X,10
211919,743418174,9
211919,743439740,0
211919,743448642,0
211919,743457943,0
211919,767915054,0
211919,786868716,0
211919,811801802,10
211919,821769278,0
211919,842329218,0
211919,877017883,10
211919,886777844,0
211919,971880107,0
211919,1551669374,0
211919,1885171080,0
211961,60915544,0
211961,64400018,0
211961,64400026,10
211961,156027321,0
211961,312195516,8
211961,345413350,0
211961,373244487,0
211961,375413634,0
211961,380789035,0
211961,449911519,0
211961,684872153,0
211961,743422910,0
211961,804108749,8
211961,971880107,0
211961,1401088945,0
212088,151008116,9
212088,312961324,0
212088,385720106,0
212088,439064872,10
212088,439136350,10
212088,439139600,10
212088,043935806X,10
212088,451204948,0
212088,971880107,0
212142,60175400,0
212142,60987103,8
212142,61097314,8
212142,140132708,0
212142,140298479,7
212142,312144075,0
212142,345339681,0
212142,385420161,10
212142,385475721,8
212142,385503857,10
212142,440122090,8
212142,044020562X,9
212142,440343194,10
212142,451177096,0
212142,525945938,0
212142,525946829,8
212142,609610597,0
212142,679426159,8
212142,743206045,0
212142,804106304,0
212142,1400031346,0
212142,1400031354,0
212142,1400031362,10
212142,140003180X,10
212328,312195516,7
212328,345362861,10
212328,449213943,9
212328,553210793,8
212328,671026011,0
212467,60928336,0
212467,373484232,0
212467,380001411,0
212467,425148297,0
212467,446608602,0
212467,515119644,5
212467,515124214,0
212467,515132187,0
212467,553290789,0
212467,553579983,8
212467,553581554,8
212467,553582135,0
212467,553583441,0
212467,671027662,0
212467,067103619X,0
212467,684810387,0
212467,743411269,0
212467,155874262X,5
212467,1558743316,5
212467,1558744150,5
212467,1558744606,5
212467,1558744630,0
212467,1558745718,5
212467,1558746161,10
212467,1558747028,5
212628,345338588,9
212628,425101452,6
212628,425107469,0
212628,425115801,0
212628,425158632,8
212628,441172717,9
212628,446353205,0
212628,451128370,0
212628,451155750,9
212628,451163966,9
212628,671527215,8
212645,64400581,0
212645,64407667,8
212645,64407675,0
212645,64407683,0
212645,316168688,0
212645,316666343,0
212645,345313860,0
212645,345325818,0
212645,345337662,0
212645,345351525,0
212645,345370775,0
212645,345384350,0
212645,034538475X,0
212645,345397819,0
212645,345409329,0
212645,345409671,0
212645,345422384,0
212645,345422392,0
212645,345422406,0
212645,345423402,0
212645,345425308,0
212645,345434803,0
212645,375504397,0
212645,375826688,0
212645,038531292X,0
212645,385720920,0
212645,039914840X,0
212645,399501487,0
212645,425165701,0
212645,439064864,0
212645,439136350,0
212645,439139597,0
212645,043935806X,0
212645,044011585X,0
212645,440174643,0
212645,044021145X,0
212645,440214041,0
212645,441005489,10
212645,515122734,0
212645,553274295,0
212645,553583441,0
212645,553801430,0
212645,553802488,0
212645,590353403,0
212645,590453653,0
212645,671001701,0
212645,067101417X,0
212645,671537458,0
212645,671867113,0
212645,684841185,0
212645,684857820,0
212645,740704818,10
212645,743211383,0
212645,743457358,0
212645,971880107,0
212645,1559029838,0
212898,60987561,0
212898,61013315,0
212898,61030597,0
212898,61030635,0
212898,61031070,0
212898,61092045,0
212898,61097314,0
212898,006109921X,0
212898,61099341,0
212898,64400018,0
212898,64405176,0
212898,64405842,0
212898,64471101,0
212898,140067779,0
212898,312924585,0
212898,312924801,0
212898,312955006,0
212898,312963009,0
212898,312963297,0
212898,312980140,0
212898,316782505,0
212898,330375253,0
212898,345300203,0
212898,345303067,0
212898,345313860,0
212898,345353145,0
212898,345354613,0
212898,345370775,0
212898,034537536X,0
212898,345378490,0
212898,345384350,0
212898,345397819,0
212898,345402871,0
212898,034540288X,0
212898,345404769,0
212898,345409876,0
212898,345413865,0
212898,345422317,0
212898,345422384,0
212898,345427637,0
212898,345435249,0
212898,345465083,0
212898,373483899,0
212898,373484429,0
212898,373825013,0
212898,375413634,0
212898,038000321X,0
212898,380710218,0
212898,380714752,0
212898,380718332,0
212898,038072118X,0
212898,380726254,0
212898,380730820,0
212898,380732688,0
212898,380789019,0
212898,399143947,0
212898,399146253,0
212898,042510107X,0
212898,042510687X,0
212898,425124347,0
212898,425135020,0
212898,042513699X,0
212898,425140032,0
212898,425145638,0
212898,425146812,0
212898,425147363,0
212898,425147622,0
212898,425152251,0
212898,425152499,0
212898,425154092,0
212898,425155404,0
212898,425157539,0
212898,425158594,0
212898,425158616,0
212898,042516098X,0
212898,425161242,0
212898,425161722,0
212898,425163385,0
212898,425163407,0
212898,425166619,0
212898,425168220,0
212898,425168298,0
212898,425169863,0
212898,425172546,0
212898,425173534,0
212898,425177351,0
212898,425180638,0
212898,425180964,0
212898,440111811,0
212898,044011585X,0
212898,440117437,0
212898,440168724,0
212898,440173922,0
212898,440178002,0
212898,440184622,0
212898,440193613,0
212898,440200989,0
212898,440202043,0
212898,044021145X,0
212898,440211727,0
212898,440213282,0
212898,440217490,0
212898,044021873X,0
212898,440220602,0
212898,044022103X,0
212898,044022165X,0
212898,440222656,0
212898,440224071,0
212898,440224594,0
212898,440224705,0
212898,440224810,0
212898,440224853,0
212898,440225299,0
212898,440226104,0
212898,440226414,0
212898,440237025,0
212898,044048474X,0
212898,446350109,0
212898,446354678,0
212898,446364193,0
212898,446364495,0
212898,446364762,0
212898,446394521,0
212898,446518581,0
212898,446523569,0
212898,446601640,0
212898,446602612,0
212898,446602620,0
212898,446603309,0
212898,446603589,0
212898,446604089,0
212898,446604232,0
212898,446604275,0
212898,446604801,0
212898,446605581,0
212898,446606189,0
212898,446606243,0
212898,446606324,0
212898,446607193,0
212898,446607207,0
212898,446608890,0
212898,449003795,0
212898,449134482,0
212898,449205878,0
212898,449217264,0
212898,449225151,0
212898,449227421,0
212898,451141083,0
212898,451162145,0
212898,451167317,0
212898,451173317,0
212898,451176464,0
212898,451180232,0
212898,451186362,0
212898,451191013,0
212898,451197399,0
212898,451207521,0
212898,515087947,0
212898,515090166,0
212898,515090174,0
212898,515109509,0
212898,515116068,0
212898,515116750,0
212898,515118656,0
212898,515119784,0
212898,515120006,0
212898,515121495,0
212898,515121843,0
212898,051512219X,0
212898,515122734,0
212898,051512317X,0
212898,515124214,0
212898,515124893,0
212898,051512608X,0
212898,515126489,0
212898,515126772,0
212898,515128554,0
212898,515129933,0
212898,515130389,0
212898,515132187,0
212898,553211404,0
212898,553212583,0
212898,553250426,0
212898,553272837,0
212898,553278746,0
212898,553281798,0
212898,553290789,0
212898,553295772,0
212898,553299506,0
212898,553561618,0
212898,553564528,0
212898,055356773X,0
212898,553571885,0
212898,553572202,0
212898,055357227X,0
212898,055357230X,0
212898,553572326,0
212898,553572997,0
212898,553574086,0
212898,553575090,0
212898,553576801,0
212898,553578022,0
212898,590453653,0
212898,059045367X,0
212898,671000306,0
212898,671000314,0
212898,067100042X,0
212898,671001132,0
212898,671001701,0
212898,671001795,0
212898,671003364,0
212898,671004530,0
212898,671004565,0
212898,671011367,0
212898,671011375,0
212898,671023187,0
212898,671025333,0
212898,671026682,0
212898,671027123,0
212898,671027662,0
212898,671034057,0
212898,671519816,0
212898,671534718,0
212898,671534734,0
212898,671534742,0
212898,067155302X,0
212898,671553046,0
212898,671567829,0
212898,671617028,0
212898,671670689,0
212898,067168390X,0
212898,671729411,0
212898,671759329,0
212898,671759345,0
212898,671759361,0
212898,671795554,0
212898,671797050,0
212898,671867091,0
212898,671867113,0
212898,671868691,0
212898,671873199,0
212898,671880314,0
212898,067697175X,0
212898,679459618,0
212898,684195984,0
212898,743418131,0
212898,743437640,0
212898,786889020,0
212898,804105820,0
212898,080411109X,0
212898,804117683,0
212898,812550757,0
212898,886777631,0
212898,1551660717,0
212898,1551664348,0
212898,1551669390,0
212898,1551669498,0
212898,1558743669,0
212923,60921145,0
212923,60926317,0
212923,60928336,10
212923,60934417,10
212923,60958022,0
212923,60976845,5
212923,006098824X,0
212923,61000027,0
212923,61031410,0
212923,61092614,0
212923,61092886,0
212923,61097853,0
212923,006109921X,0
212923,140042598,0
212923,014016930X,0
212923,140244824,0
212923,014029628X,8
212923,142004235,0
212923,015600710X,0
212923,312147015,0
212923,312195516,0
212923,312282990,0
212923,312983271,0
212923,312995423,8
212923,316284955,0
212923,316734837,0
212923,316779490,0
212923,316780375,0
212923,345345738,0
212923,345351525,0
212923,345361792,10
212923,345391055,0
212923,345404114,0
212923,345404769,0
212923,345412214,0
212923,345413903,0
212923,345435796,0
212923,345438329,0
212923,345442822,0
212923,374270325,0
212923,375400117,10
212923,375504613,7
212923,380804697,0
212923,385265700,0
212923,385484518,0
212923,385497466,0
212923,385507593,6
212923,385510438,0
212923,038572179X,10
212923,385722206,10
212923,399144463,0
212923,399145087,0
212923,425154092,0
212923,425165701,0
212923,425182908,0
212923,425184943,8
212923,425188787,0
212923,440211727,0
212923,044022103X,0
212923,446394521,10
212923,446523569,0
212923,446532452,0
212923,446606243,0
212923,446610399,0
212923,446613436,0
212923,446672211,10
212923,449212602,8
212923,449221490,10
212923,451173317,0
212923,451207521,0
212923,452281903,7
212923,515131083,0
212923,515134368,2
212923,553234811,0
212923,553280945,0
212923,553568760,0
212923,553569570,0
212923,055357230X,6
212923,553572997,0
212923,553582135,0
212923,553583980,0
212923,059045367X,0
212923,670839531,0
212923,671003755,0
212923,671021001,0
212923,671027360,10
212923,671028375,0
212923,671776134,0
212923,679430946,0
212923,067976397X,10
212923,067976402X,0
212923,684874350,0
212923,743418174,0
212923,743422910,0
212923,743431030,0
212923,804115761,0
212923,080411868X,10
212923,080411935X,10
212923,812971043,0
212923,1400031362,8
212923,140003180X,7
212923,1400034779,0
212923,1558743669,0
212923,1573225789,10
212965,312978383,5
212965,373243286,0
212965,373483503,9
212965,373483694,0
212965,373483899,10
212965,373484003,0
212965,440235596,0
212965,446605581,5
212965,449149676,6
212965,515114693,0
212965,515116750,0
212965,051511779X,0
212965,515120618,5
212965,515121843,0
212965,051512317X,5
212965,515124214,5
212965,515126772,10
212965,515128546,10
212965,515128554,10
212965,515129933,5
212965,671744216,5
212965,074322423X,0
212965,1551668300,5
212965,1551669293,0
213119,60938455,0
213119,142001740,0
213119,316776963,7
213119,345342968,8
213119,345368754,0
213119,385474547,7
213119,446310786,0
213119,446532231,8
213119,451124340,0
213119,553212478,0
213119,553275976,0
213119,553569155,7
213119,553572997,0
213119,679721037,8
213119,684833395,0
213119,971880107,0
213126,60529709,8
213126,60934417,0
213126,61020710,0
213126,61099694,0
213126,91867770,0
213126,140179836,10
213126,142004235,0
213126,156007479,8
213126,312144075,0
213126,312201656,0
213126,312278586,7
213126,312980159,0
213126,316776963,8
213126,316779423,0
213126,316782505,0
213126,345384466,5
213126,345386108,0
213126,345391055,7
213126,345396936,5
213126,345416260,0
213126,345417623,7
213126,374172897,7
213126,375702709,0
213126,375725784,0
213126,375726349,0
213126,375727132,6
213126,375727345,0
213126,380789019,0
213126,380977788,7
213126,380978415,8
213126,385265700,7
213126,385503857,0
213126,038550926X,0
213126,385722206,8
213126,385722435,7
213126,385729340,0
213126,385730586,0
213126,425100650,8
213126,425118703,8
213126,440217563,0
213126,440998050,0
213126,446670251,8
213126,446675059,7
213126,044900371X,0
213126,449149676,0
213126,449910237,0
213126,451160533,5
213126,451206525,0
213126,452269571,8
213126,553258001,0
213126,553561618,0
213126,553579754,0
213126,553802496,0
213126,670032379,0
213126,671001795,0
213126,671042262,0
213126,671510126,0
213126,679731725,0
213126,684872153,9
213126,743227441,0
213126,767903382,0
213126,786866586,0
213126,802130208,0
213126,081297106X,0
213126,1400031346,0
213126,1400031354,9
213126,1400031362,8
213150,006016848X,0
213150,61096113,0
213150,61099694,0
213150,140481389,0
213150,312265867,0
213150,312924585,0
213150,312963009,0
213150,031298328X,5
213150,312983298,5
213150,316769487,0
213150,316969443,0
213150,345342968,7
213150,345361792,0
213150,345380371,0
213150,345404777,0
213150,345413865,0
213150,345424719,0
213150,385234104,0
213150,038542471X,8
213150,425134350,0
213150,425137562,0
213150,425143325,0
213150,425150143,7
213150,425155722,0
213150,425172546,0
213150,425175405,0
213150,440166497,8
213150,440221471,0
213150,440221501,6
213150,044022165X,8
213150,440222842,0
213150,440225701,0
213150,440226430,0
213150,044023669X,5
213150,440236991,7
213150,044023722X,0
213150,440940001,0
213150,446310786,0
213150,044651652X,8
213150,446601241,0
213150,446606189,0
213150,446606812,0
213150,446607207,8
213150,446608602,0
213150,446608955,0
213150,446610038,8
213150,446612790,0
213150,446802204,0
213150,449003787,0
213150,449003981,0
213150,449221482,0
213150,451204948,0
213150,451207521,0
213150,051511054X,7
213150,515116068,0
213150,515127221,8
213150,051513628X,5
213150,515136379,5
213150,515136530,5
213150,553264079,7
213150,553269631,0
213150,553289411,0
213150,055328942X,0
213150,553566032,0
213150,553569155,7
213150,553579754,0
213150,553581554,0
213150,670894184,3
213150,671014196,0
213150,671027573,0
213150,671797050,0
213150,671822209,0
213150,684801523,0
213150,684832291,0
213150,684835975,7
213150,684872153,0
213150,688177751,9
213150,786862564,0
213150,786881852,0
213150,080410526X,0
213150,842329269,0
213150,1558743669,0
213197,006016848X,0
213197,60391626,0
213197,345361792,0
213197,385199570,0
213197,449217264,9
213197,553213105,5
213197,553296124,0
213197,553569155,0
213197,671527215,10
213197,679444815,7
213207,61031410,0
213207,61092614,0
213207,380726254,0
213207,385508417,10
213207,425180638,0
213207,425182908,0
213207,440236673,0
213207,446608890,0
213207,446612545,0
213207,446612790,0
213207,446613266,0
213207,451210743,0
213207,515126489,0
213207,553582755,0
213207,786881852,0
213255,99800403,0
213255,140386645,0
213255,142001805,0
213255,312195516,8
213255,345389964,6
213255,374172897,0
213255,375758992,0
213255,385498802,9
213255,385512104,0
213255,399149325,10
213255,042510107X,0
213255,440226430,0
213255,440236738,0
213255,449208672,0
213255,449212602,8
213255,451202341,0
213255,552996181,9
213255,552999458,0
213255,671021001,0
213255,671867156,0
213255,684857820,8
213255,684862719,0
213255,743418174,0
213255,749395990,0
213255,860074382,7
213255,971880107,0
213312,64400581,0
213312,375412530,0
213312,380814021,0
213312,385484518,7
213312,425097722,0
213312,553573616,0
213312,684874350,0
213316,000649840X,0
213316,140265988,8
213316,141007338,0
213316,142000663,9
213316,151008116,8
213316,345412214,9
213316,385722206,8
213316,425155722,0
213316,671024094,0
213316,671042262,0
213316,971880107,2
213316,1931561648,0
213350,60920084,0
213350,61000043,0
213350,61009059,0
213350,61099325,0
213350,140143505,0
213350,312201656,0
213350,312955006,0
213350,312966091,0
213350,345342968,0
213350,345348109,0
213350,345388771,0
213350,345402871,0
213350,345427637,0
213350,345446666,0
213350,380703882,0
213350,380710218,0
213350,380717018,0
213350,380718332,0
213350,380718340,0
213350,380721643,0
213350,380723638,0
213350,380725827,0
213350,380725835,0
213350,380726254,0
213350,385424736,0
213350,385474547,0
213350,385720955,0
213350,425116840,0
213350,425147622,0
213350,425154092,0
213350,425158616,0
213350,425163407,0
213350,440220602,0
213350,440221471,0
213350,446359750,0
213350,446360856,0
213350,449149986,0
213350,449219364,0
213350,449219461,0
213350,044922046X,0
213350,449221482,0
213350,449221490,0
213350,449221504,0
213350,449221512,0
213350,449223604,0
213350,449223612,0
213350,451184718,0
213350,451184726,0
213350,451197399,0
213350,451203593,0
213350,451403703,0
213350,553271636,0
213350,553278029,0
213350,553278398,0
213350,553279556,0
213350,553279912,0
213350,553280341,0
213350,553280368,0
213350,553284363,0
213350,553284789,0
213350,553560247,0
213350,055356773X,0
213350,553571656,0
213350,553572040,0
213350,553572512,0
213350,055357258X,0
213350,553572997,0
213350,553574639,0
213350,553575090,0
213350,553576089,0
213350,671001132,0
213350,671001795,0
213350,671047329,0
213350,671534645,0
213350,679419462,0
213350,679430946,0
213350,679720200,0
213350,767902513,0
213350,076790382X,0
213350,971880107,0
213410,140244824,0
213410,312144075,0
213410,345384466,0
213410,345402871,0
213410,034540288X,0
213410,345436911,10
213410,380002450,0
213410,385721420,1
213410,425098605,0
213410,042510107X,0
213410,425121259,8
213410,440219078,0
213410,440222656,0
213410,446387878,10
213410,446394521,0
213410,446609323,0
213410,446610100,0
213410,449219461,0
213410,451169514,0
213410,451203593,0
213410,515122734,8
213410,553250426,0
213410,553569570,0
213410,553574086,7
213410,684801523,0
213410,068484477X,0
213523,312971125,8
213523,425163407,0
213523,446603589,9
213523,446609943,6
213523,451177096,0
213523,553265741,9
213523,553272837,8
213523,553296124,0
213523,553561618,8
213523,553576801,9
213523,553582658,0
213523,553585118,0
213523,671568175,0
213523,671689746,0
213523,821769367,0
213531,345413903,0
213531,373244487,7
213531,380717018,7
213531,446604801,9
213531,446609404,7
213531,044661162X,8
213531,515118559,0
213531,515131229,10
213531,515132020,9
213531,051513287X,8
213531,553272837,7
213531,553278592,7
213531,067100042X,5
213531,671867113,3
213531,671867156,8
213531,743411250,0
213628,345337662,6
213628,345353145,6
213628,345378490,7
213628,425109720,0
213628,425177173,8
213628,439139597,10
213628,043935806X,8
213628,439404371,0
213628,451151259,10
213628,059035342X,8
213657,552124753,0
213657,552128481,0
213760,002542730X,9
213760,66214440,0
213760,312305060,5
213760,385503822,0
213760,425140032,0
213760,425178102,0
213760,440220602,0
213760,440234743,0
213760,451167538,0
213760,553096060,0
213760,553279912,0
213760,553569910,0
213760,067102423X,8
213760,671693816,3
213760,679781587,10
213760,743418174,10
213760,767905180,8
213760,1400031354,10
213760,1400031362,10
213915,345387651,0
213915,380789035,0
213915,385498721,0
213915,399149325,0
213915,413537900,10
213915,440226430,0
213915,440235596,0
213915,449215296,0
213915,552998486,0
213915,553377876,0
213915,553573616,9
213915,749395990,0
213915,971880107,0
213919,345446666,0
213919,553572512,0
213919,812509250,0
213919,1400034779,0
214244,140620222,0
214244,312966091,0
214244,312966970,0
214244,312990456,0
214244,316569321,0
214244,316666343,0
214244,345342968,0
214244,385512104,10
214244,440108268,0
214244,440241413,0
214244,440967694,0
214244,671001795,0
214244,671693816,0
214244,811801802,0
214244,877017883,0
214272,60928336,0
214272,66214122,0
214272,140143505,9
214272,014023313X,0
214272,316284955,0
214272,316693251,0
214272,316781010,0
214272,345339681,0
214272,345342968,0
214272,034536676X,0
214272,375705198,0
214272,385492081,0
214272,385508042,0
214272,399146253,0
214272,440178002,5
214272,440222656,0
214272,446527017,0
214272,449213447,8
214272,451202341,0
214272,553212478,0
214272,553569031,0
214272,055357227X,0
214272,553572326,0
214272,553801430,0
214272,670878847,0
214272,670894605,0
214272,671623249,0
214272,679433740,0
214272,679434046,7
214272,679751521,0
214272,684848783,0
214272,743237188,0
214272,786866276,0
214272,786884592,0
214272,802130208,0
214272,080410753X,0
214436,312971125,9
214436,446364266,7
214528,61000043,0
214528,006109918X,0
214528,034530988X,0
214528,449212602,0
214528,449221504,0
214528,449223604,0
214528,553296124,0
214583,373244487,0
214583,399142851,0
214583,425169863,9
214583,042517400X,0
214583,425183750,0
214583,440183057,7
214583,440235596,0
214583,440236673,0
214583,440237262,0
214583,441008534,0
214583,451180429,8
214583,451206525,0
214583,515114693,0
214583,515116750,7
214583,051511779X,0
214583,055356160X,0
214651,60192119,0
214651,006019491X,0
214651,312150601,3
214651,373218192,0
214651,373218400,0
214651,373484224,0
214651,373484410,0
214651,385722206,0
214651,394742117,0
214651,399146253,0
214651,039914739X,0
214651,446611476,0
214651,446678457,0
214651,451208811,0
214651,515118559,0
214651,515131229,0
214651,515132020,0
214651,051513287X,0
214651,515134368,0
214651,671004573,0
214651,671016652,0
214651,068484477X,0
214651,743237188,0
214651,743410181,0
214651,767903579,0
214651,140003065X,0
214651,155166674X,0
214786,60008776,0
214786,006101351X,10
214786,61015725,0
214786,61020710,0
214786,61097101,0
214786,006109918X,8
214786,140185216,10
214786,312282990,10
214786,312924585,10
214786,312952716,9
214786,312983867,0
214786,312986343,0
214786,316769509,0
214786,034530988X,0
214786,345316509,0
214786,345334531,0
214786,345337662,8
214786,345339681,0
214786,345339703,0
214786,345339738,0
214786,345348109,0
214786,345350685,0
214786,345353145,7
214786,345354613,0
214786,345354621,0
214786,034536676X,10
214786,345370775,10
214786,345378482,0
214786,345378490,0
214786,345380371,0
214786,034538184X,0
214786,034538430X,9
214786,345384350,0
214786,345384369,0
214786,345386108,0
214786,345387651,0
214786,345391055,9
214786,034539657X,0
214786,345402871,9
214786,034540288X,0
214786,345404777,0
214786,345404785,0
214786,345417623,10
214786,345427637,5
214786,034543479X,10
214786,345465083,0
214786,385486804,10
214786,385492081,0
214786,385504209,10
214786,425100650,0
214786,425101452,8
214786,425104346,0
214786,425121259,0
214786,425121631,7
214786,425133540,0
214786,425136981,0
214786,425144429,0
214786,425145638,0
214786,425146413,0
214786,425147517,0
214786,425152898,0
214786,425155943,0
214786,425158594,0
214786,425161722,8
214786,425162788,6
214786,425165566,0
214786,425171396,8
214786,425176932,0
214786,425177351,0
214786,425178102,10
214786,425178765,7
214786,425179885,6
214786,425182673,6
214786,425182878,8
214786,425182886,10
214786,425189864,0
214786,043936213X,10
214786,440180295,0
214786,440211727,0
214786,440213525,0
214786,440214041,0
214786,440217490,0
214786,440220602,0
214786,440221471,10
214786,440224675,0
214786,440224764,8
214786,440234743,9
214786,440237262,0
214786,440241073,0
214786,440241537,0
214786,441172717,0
214786,441783589,0
214786,446343455,0
214786,446350982,0
214786,446354678,0
214786,446359866,0
214786,446601241,9
214786,446603309,0
214786,446603392,0
214786,446603589,8
214786,446604658,0
214786,446604666,10
214786,446605409,10
214786,446605484,0
214786,446608890,0
214786,446610038,0
214786,446611212,9
214786,044661193X,10
214786,446612790,0
214786,446613266,10
214786,449005615,0
214786,449134482,0
214786,449227421,0
214786,451124340,0
214786,451137965,9
214786,451142934,10
214786,451156609,9
214786,451162145,0
214786,451166582,0
214786,451167317,9
214786,451167538,0
214786,451167805,0
214786,451172817,0
214786,451177096,0
214786,553258001,0
214786,553268880,10
214786,553275976,0
214786,553277537,0
214786,553278274,0
214786,553560441,0
214786,553569031,0
214786,553569570,0
214786,553574574,0
214786,553579754,0
214786,553580930,10
214786,671027360,0
214786,671041789,10
214786,671042262,0
214786,671623249,10
214786,067168390X,0
214786,679785892,10
214786,684801469,0
214786,743225406,0
214786,743417682,0
214786,743436210,0
214786,074343627X,0
214786,767902890,10
214786,804106436,0
214920,140132708,0
214920,345422384,0
214920,375401601,8
214920,440235596,5
214920,452283442,0
215006,60928336,10
215006,70212570,0
215006,140092323,0
215006,316777722,10
215006,345413377,0
215006,375706771,3
215006,038079487X,0
215006,385265700,9
215006,385337639,0
215006,385504209,9
215006,385720955,0
215006,425083837,0
215006,042510107X,0
215006,440236673,0
215006,446394521,10
215006,451206673,0
215006,553569058,0
215006,553574663,0
215006,671001795,0
215006,671023187,0
215006,671027360,0
215006,679744398,0
215006,684195488,7
215006,767903382,0
215006,080411109X,0
215006,804115761,0
215006,804117683,9
